match_id,snapshot_id,hand_id,hand_number,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9RJG5M016A1HB2YNEQRMC,,,hermes,match_start,5000000,0,5000000,2026-05-11T19:55:56.293574+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9RJP4JWZ787N1KHJ2PJVJ,,,openclaw,match_start,5000000,0,5000000,2026-05-11T19:55:56.484797+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9RKQ224HWSEB2714D8KDT,01KRC9RKQ0KQ86K1XJB7N5VYG4,1,hermes,hand_start,5000000,0,5000000,2026-05-11T19:55:57.538774+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9RKQ3TTAX444XETN73FDV,01KRC9RKQ0KQ86K1XJB7N5VYG4,1,openclaw,hand_start,5000000,0,5000000,2026-05-11T19:55:57.539190+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9SP43PXHZF4EARBWHX3DY,01KRC9RKQ0KQ86K1XJB7N5VYG4,1,hermes,hand_end,5500000,572,5499428,2026-05-11T19:56:32.771338+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9SP46BPFGNYSR8DXBSNXB,01KRC9RKQ0KQ86K1XJB7N5VYG4,1,openclaw,hand_end,4500000,6560,4493440,2026-05-11T19:56:32.774111+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9SQF8Z19QZVX6581KZSYT,01KRC9SQF76T9814C85FCPFG45,2,hermes,hand_start,5500000,1004,5498996,2026-05-11T19:56:34.152857+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9SQF9VT3A3XG1B34QWTDT,01KRC9SQF76T9814C85FCPFG45,2,openclaw,hand_start,4500000,6560,4493440,2026-05-11T19:56:34.153294+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9T5Q80S00J3NRMRGQWC46,01KRC9SQF76T9814C85FCPFG45,2,hermes,hand_end,5450000,1332,5448668,2026-05-11T19:56:48.744400+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9T5QBDTPD809VVV3BWNJA,01KRC9SQF76T9814C85FCPFG45,2,openclaw,hand_end,4550000,9880,4540120,2026-05-11T19:56:48.747554+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9T7463ATNTM1R72NKZSCR,01KRC9T744Z7CDR7TSPAKYQECB,3,hermes,hand_start,5450000,1332,5448668,2026-05-11T19:56:50.182305+00:00
01KRC9RJ6FYT3M6DVV89SAWN4M,01KRC9T746Y2TS610Z84JC95MZ,01KRC9T744Z7CDR7TSPAKYQECB,3,openclaw,hand_start,4550000,9880,4540120,2026-05-11T19:56:50.183011+00:00
